Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,market_cap
533213,Frontline Securities Ltd.,FRONTSEC,FRONTLINE SECURITIES LTD.,Delisted,X ,5.0,INE773B01020, ,Equity,-,-,-,-,9970541
533214,Panacea Biotec Ltd.,PANACEABBPH,PANACEABBPH,Delisted,P ,1.0,-, ,Equity,-,-,-,-,
533216,TECHNOFAB ENGINEERING LIMITED,TECHNOFAB,TECHNOFAB ENGINEERING LIMITED,Suspended,Z ,10.0,INE509K01011,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,10490000
533217,Hindustan Media Ventures Limited,HMVL,HINDUSTAN MEDIA VENTURES LTD.,Active,B ,10.0,INE871K01015,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,73671548
533218,EMAMI REALTY LIMITED,EMAMIREAL,Emami Realty Ltd,Active,B ,2.0,INE778K01012,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",37843889
533219,Shri Aster Silicates Limited,SHRIASTER,Shri Aster Silicates Limited,Delisted,Z ,10.0,INE900K01012, ,Equity,-,-,-,-,
533220,Midfield Industries Limited,MIDFIELD,MIDFIELD INDUSTRIES LTD.,Delisted,XT,10.0,INE091K01010, ,Equity,-,-,-,-,
533221,Asian Hotels (West) Ltd,AHLWEST,ASIAN HOTELS (WEST) LTD.,Suspended,Z ,10.0,INE915K01010,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,11651210
533226,"Hindustan Unilever Ltd.,",HULTDBBPH,HULTDBBPH,Delisted,P ,1.0,-, ,Equity,-,-,-,-,
533227,Asian Hotels (East) Limited,AHLEAST,ASIAN HOTELS (EAST) LTD.,Active,B ,10.0,INE926K01017,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,17291696
533228,Bharat Financial Inclusion Limited,BHARATFIN,Bharat Financial Inclusion Ltd,Delisted,B ,10.0,INE180K01011, ,Equity,-,-,-,-,140246919
533229,BAJAJ CONSUMER CARE LIMITED,BAJAJCON,Bajaj Consumer Care Ltd,Active,A ,1.0,INE933K01021,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care,142793803
533239,Prakash Steelage Limited,PRAKASHSTL,PRAKASH STEELAGE LTD.,Active,T ,1.0,INE696K01024,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,175000390
533240,CSL Finance Limited,CNSDSECBBPH,CNSDSECBBPH,Delisted,P ,10.0,-, ,Equity,-,-,-,-,
533248,Gujarat Pipavav Port Limited,GPPL,GUJARAT PIPAVAV PORT LTD.,Active,A ,10.0,INE517F01014,Port & Port services,Equity,Services,Services,Transport Infrastructure,Port & Port services,483439910
533252,Welspun Investments and Commercials Ltd.,WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,Active,B ,10.0,INE389K01018,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,3654476
533256,Hira Ferro Alloys Limited,HIRAFERRO,HIRA FERRO ALLOYS LTD.,Delisted,B ,10.0,INE573I01011, ,Equity,-,-,-,-,
533257,INDOSOLAR LIMITED,INDOSOLAR,INDOSOLAR LTD.,Suspended,Z ,10.0,INE866K01015,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,41603691
533258,Tirupati Inks Limited,TIRUPATIINK,TIRUPATI INKS LTD.,Delisted,Z ,10.0,INE493K01018, ,Equity,-,-,-,-,
533259,Sastasundar Ventures Limited,SASTASUNDR,Sastasundar Ventures Ltd,Active,B ,10.0,INE019J01013,Healthcare Service Provider,Equity,Healthcare,Healthcare,Healthcare Services,Healthcare Service Provider,31810500
533260,Career Point Limited,CAREERP,CAREER POINT LTD.,Active,T ,10.0,INE521J01018,Education,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,Education,18192939
533261,Eros International Media Limited,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,Active,B ,10.0,INE416L01017,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",95914119
